cross_year,group_id,f,gen_id
2009,105,0.0,200492
2009,46,0.0,200521
2009,251,0.0,200522
2009,-37,0.0,200541
2009,26,0.0,200542
2009,4,0.0,200561
2009,150,0.0,200562
2009,98,0.0,200571
2009,67,0.0,200572
2009,116,0.0,200581
2009,30,0.0,200582
2009,248,0.0,200591
2009,116,0.0,200592
2009,32,0.0,200601
2009,2,0.0,200602
2009,101,0.0,200611
2009,12,0.0,200612
2009,102,0.0,200621
2009,45,0.0,200622
2009,20,0.0,200631
2009,111,0.0,200632
2009,248,0.0,200641
2009,150,0.0,200642
2009,110,0.0,200661
2009,-39,0.0,200662
2009,233,0.0,200681
2009,145,0.0,200682
2009,161,0.0,200691
2009,166,0.0,200692
2009,92,0.0,200701
2009,5,0.0,200702
2009,84,0.0,200711
2009,115,0.0,200712
2009,78,0.0,200721
2009,7,0.0,200722
2009,95,0.0,200731
2009,17,0.0,200732
2009,100,0.0,200741
2009,103,0.0,200742
2009,108,0.0,200751
2009,-41,0.0,200752
2009,104,0.0,200761
2009,249,0.0,200762
2009,248,0.0,200771
2009,-43,0.0,200772
2009,233,0.0,200781
2009,45,0.0,200782
2009,-45,0.0,200791
2009,110,0.0,200792
2009,28,0.0,200811
2009,77,0.0,200812
2009,44,0.0,200821
2009,112,0.0,200822
2009,252,0.0,200831
2009,131,0.0,200832
2009,16,0.0,200841
2009,63,0.0,200842
2009,41,0.0,200851
2009,-47,0.0,200852
2009,124,0.0,200871
2009,67,0.0,200872
2009,50,0.0,200881
2009,251,0.0,200882
2009,59,0.0,200891
2009,61,0.0,200892
2009,5,0.0,200911
2009,55,0.0,200912
2009,-49,0.0,200921
2009,231,0.0,200922
2009,26,0.0,200931
2009,235,0.0,200932
2009,204,0.0,200941
2009,64,0.0,200942
2009,204,0.0,200951
2009,164,0.0,200952
2009,204,0.0,200961
2009,38,0.0,200962
2009,101,0.0,200971
2009,-51,0.0,200972
2009,89,0.0,200981
2009,252,0.0,200982
2009,96,0.0,200991
2009,135,0.0,200992
2009,54,0.0,201001
2009,70,0.0,201002
2009,254,0.0,201011
2009,59,0.0,201012
2009,-53,0.0,201021
2009,16,0.0,201022
2009,-55,0.0,201041
2009,213,0.0,201042
2009,145,0.0,201051
2009,92,0.0,201052
2009,56,0.0,201061
2009,-57,0.0,201062
2009,-59,0.0,201071
2009,206,0.0,201072
2009,16,0.0,201081
2009,34,0.0,201082
2009,255,0.0,201101
2009,69,0.0,201102
2009,204,0.0,201111
2009,85,0.0,201112
2009,54,0.0,201121
2009,232,0.0,201122
2009,-61,0.0,201131
2009,34,0.0,201132
2009,248,0.0,201141
2009,70,0.0,201142
2009,29,0.0,201151
2009,166,0.0,201152
2009,7,0.0,201161
2009,-63,0.0,201162
2009,20,0.0,201171
2009,110,0.0,201172
2009,72,0.0,201181
2009,23,0.0,201182
2009,70,0.0,201191
2009,102,0.0,201192
2009,145,0.0,201201
2009,151,0.0,201202
2009,2,0.0,201211
2009,26,0.0,201212
2009,149,0.0,201231
2009,-65,0.0,201232
2009,50,0.0,201241
2009,15,0.0,201242
2009,16,0.0,201251
2009,150,0.0,201252
2009,164,0.0,201261
2009,34,0.0,201262
2009,51,0.0,201271
2009,92,0.0,201272
2009,55,0.0,201281
2009,254,0.0,201282
2009,-67,0.0,201291
2009,86,0.0,201292
2009,-69,0.0,201311
2009,104,0.0,201312
2009,213,0.0,201321
2009,112,0.0,201322
2009,204,0.0,201331
2009,51,0.0,201332
2009,204,0.0,201341
2009,4,0.0,201342
2009,217,0.0,201351
2009,232,0.0,201352
2009,209,0.0,201361
2009,-71,0.0,201362
2009,88,0.0,201371
2009,34,0.0,201372
2009,85,0.0,201381
2009,70,0.0,201382
2009,111,0.0,201391
2009,-73,0.0,201392
2009,252,0.0,201401
2009,-75,0.0,201402
2009,18,0.0,201411
2009,-77,0.0,201412
2009,18,0.0,201421
2009,-79,0.0,201422
2009,140,0.0,201431
2009,-81,0.0,201432
2009,106,0.0,201441
2009,254,0.0,201442
2009,18,0.0,201451
2009,61,0.0,201452
2009,50,0.0,201471
2009,132,0.0,201472
2009,77,0.0,201481
2009,209,0.0,201482
2009,138,0.0,201491
2009,119,0.0,201492
2009,138,0.0,201501
2009,136,0.0,201502
2009,23,0.0,201511
2009,50,0.0,201512
2009,18,0.0,201521
2009,64,0.0,201522
2009,42,0.0,201531
2009,212,0.0,201532
2009,20,0.0,201541
2009,18,0.0,201542
2009,145,0.0,201551
2009,97,0.0,201552
2009,94,0.0,201561
2009,101,0.0,201562
2009,132,0.0,201581
2009,78,0.0,201582
2009,50,0.0,201591
2009,87,0.0,201592
2009,141,0.0,201601
2009,138,0.0,201602
2009,73,0.0,201611
2009,147,0.0,201612
2009,19,0.0,201621
2009,101,0.0,201622
2009,127,0.0,201631
2009,71,0.0,201632
2009,42,0.0,201641
2009,74,0.0,201642
2009,132,0.0,201651
2009,87,0.0,201652
2009,152,0.0,201661
2009,-83,0.0,201662
2009,61,0.0,201671
2009,18,0.0,201672
2009,143,0.0,201681
2009,41,0.0,201682
2009,143,0.0,201691
2009,98,0.0,201692
2009,94,0.0,201711
2009,100,0.0,201712
2009,146,0.0,201721
2009,97,0.0,201722
2009,88,0.0,201731
2009,71,0.0,201732
2009,58,0.0,201741
2009,74,0.0,201742
2009,49,0.0,201751
2009,89,0.0,201752
2009,49,0.0,201761
2009,213,0.0,201762
2009,102,0.0,201771
2009,63,0.0,201772
2009,69,0.0,201781
2009,121,0.0,201782
2009,42,0.0,201791
2009,66,0.0,201792
2009,119,0.0,201801
2009,4,0.0,201802
2009,122,0.0,201811
2009,100,0.0,201812
2009,50,0.0,201821
2009,-85,0.0,201822
2009,136,0.0,201831
2009,125,0.0,201832
2009,-87,0.0,201841
2009,232,0.0,201842
2009,118,0.0,201851
2009,67,0.0,201852
2009,73,0.0,201861
2009,254,0.0,201862
2009,72,0.0,201871
2009,-89,0.0,201872
2009,90,0.0,201881
2009,18,0.0,201882
2009,106,0.0,201891
2009,122,0.0,201892
2009,60,0.0,201901
2009,54,0.0,201902
2009,127,0.0,201911
2009,251,0.0,201912
2009,68,0.0,201921
2009,52,0.0,201922
2009,49,0.0,201931
2009,206,0.0,201932
2009,56,0.0,201941
2009,-91,0.0,201942
2009,132,0.0,201951
2009,28,0.0,201952
2009,51,0.0,201961
2009,60,0.0,201962
2009,60,0.0,201971
2009,206,0.0,201972
2009,223,0.0,201981
2009,79,0.0,201982
2009,122,0.0,201991
2009,61,0.0,201992
2009,85,0.0,202001
2009,-93,0.0,202002
2009,17,0.0,202021
2009,52,0.0,202022
2009,125,0.0,202031
2009,17,0.0,202032
2009,-95,0.0,202041
2009,17,0.0,202042
2009,137,0.0,202051
2009,-97,0.0,202052
2009,134,0.0,202061
2009,84,0.0,202062
2009,-99,0.0,202071
2009,232,0.0,202072
2009,121,0.0,202081
2009,38,0.0,202082
2009,69,0.0,202091
2009,95,0.0,202092
2009,69,0.0,202101
2009,90,0.0,202102
2009,68,0.0,202111
2009,14,0.0,202112
2009,55,0.0,202121
2009,103,0.0,202122
2009,135,0.0,202131
2009,147,0.0,202132
2009,72,0.0,202141
2009,163,0.0,202142
2009,141,0.0,202151
2009,121,0.0,202152
2009,71,0.0,202161
2009,249,0.0,202162
2009,-101,0.0,202171
2009,77,0.0,202172
2009,76,0.0,202181
2009,71,0.0,202182
2009,122,0.0,202191
2009,147,0.0,202192
2009,132,0.0,202201
2009,135,0.0,202202
2009,131,0.0,202211
2009,69,0.0,202212
2009,66,0.0,202221
2009,75,0.0,202222
2009,45,0.0,202231
2009,-103,0.0,202232
2009,143,0.0,202241
2009,73,0.0,202242
2009,125,0.0,202251
2009,100,0.0,202252
2009,67,0.0,202261
2009,136,0.0,202262
2009,146,0.0,202271
2009,131,0.0,202272
2009,19,0.0,202281
2009,119,0.0,202282
2009,9,0.0,202291
2009,28,0.0,202292
2009,-105,0.0,202301
2009,249,0.0,202302
2009,73,0.0,202311
2009,209,0.0,202312
2009,-107,0.0,202321
2009,125,0.0,202322
2009,35,0.0,202331
2009,115,0.0,202332
2009,-109,0.0,202341
2009,222,0.0,202342
2009,56,0.0,202391
2009,23,0.0,202392
2009,255,0.0,202431
2009,93,0.0,202432
2009,153,0.0,202461
2009,129,0.0,202462
2009,152,0.0,202471
2009,29,0.0,202472
2009,164,0.0,202481
2009,32,0.0,202482
2009,42,0.0,202491
2009,92,0.0,202492
2009,123,0.0,202501
2009,125,0.0,202502
2009,127,0.0,202511
2009,66,0.0,202512
2009,124,0.0,202531
2009,12,0.0,202532
2009,87,0.0,202541
2009,149,0.0,202542
2009,64,0.0,202551
2009,103,0.0,202552
2009,151,0.0,202561
2009,31,0.0,202562
2009,106,0.0,202571
2009,20,0.0,202572
2009,140,0.0,202581
2009,212,0.0,202582
2009,66,0.0,202591
2009,124,0.0,202592
2009,76,0.0,202601
2009,-111,0.0,202602
2009,76,0.0,202611
2009,153,0.0,202612
2009,230,0.0,202621
2009,252,0.0,202622
2009,164,0.0,202631
2009,12,0.0,202632
2009,152,0.0,202641
2009,36,0.0,202642
2009,117,0.0,202651
2009,151,0.0,202652
2009,97,0.0,202661
2009,56,0.0,202662
2009,152,0.0,202671
2009,76,0.0,202672
2009,88,0.0,202681
2009,94,0.0,202682
2009,105,0.0,202691
2009,-113,0.0,202692
2009,45,0.0,202711
2009,214,0.0,202712
2009,231,0.0,202721
2009,149,0.0,202722
2009,131,0.0,202731
2009,61,0.0,202732
2009,129,0.0,202741
2009,-115,0.0,202742
2009,140,0.0,202751
2009,10,0.0,202752
2009,111,0.0,202761
2009,31,0.0,202762
2009,98,0.0,202771
2009,15,0.0,202772
2009,123,0.0,202781
2009,52,0.0,202782
2009,137,0.0,202791
2009,-117,0.0,202792
2009,29,0.0,202801
2009,130,0.0,202802
2009,65,0.0,202811
2009,52,0.0,202812
2009,59,0.0,202821
2009,43,0.0,202822
2009,84,0.0,202831
2009,134,0.0,202832
2009,103,0.0,202851
2009,23,0.0,202852
2009,95,0.0,202861
2009,4,0.0,202862
2009,94,0.0,202871
2009,49,0.0,202872
2009,3,0.0,202881
2009,54,0.0,202882
2010,8,0.0,300011
2010,30,0.0,300012
2010,84,0.0,300021
2010,5,0.0,300022
2010,1,0.0,300031
2010,41,0.0,300032
2010,10,0.0,300041
2010,69,0.0,300042
2010,38,0.0,300051
2010,58,0.0,300052
2010,38,0.0,300061
2010,72,0.0,300062
2010,3,0.0,300071
2010,-137,0.0,300072
2010,63,0.0,300081
2010,187,0.0,300082
2010,61,0.0,300091
2010,35,0.0,300092
2010,41,0.0,300101
2010,1,0.0,300102
2010,93,0.0,300121
2010,35,0.0,300122
2010,8,0.0,300131
2010,72,0.0,300132
2010,12,0.0,300141
2010,-139,0.0,300142
2010,8,0.0,300151
2010,37,0.0,300152
2010,99,0.0,300161
2010,54,0.0,300162
2010,37,0.0,300171
2010,102,0.0,300172
2010,60,0.0,300181
2010,66,0.0,300182
2010,111,0.0,300191
2010,11,0.0,300192
2010,35,0.0,300201
2010,94,0.0,300202
2010,72,0.0,300211
2010,45,0.0,300212
2010,72,0.0,300221
2010,20,0.0,300222
2010,64,0.0,300231
2010,188,0.0,300232
2010,5,0.0,300241
2010,121,0.0,300242
2010,2,0.0,300251
2010,54,0.0,300252
2010,17,0.0,300261
2010,5,0.0,300262
2010,-119,0.0,300271
2010,31,0.0,300272
2010,137,0.0,300291
2010,85,0.0,300292
2010,37,0.0,300311
2010,59,0.0,300312
2010,102,0.0,300321
2010,142,0.0,300322
2010,75,0.0,300331
2010,40,0.0,300332
2010,142,0.0,300341
2010,2,0.0,300342
2010,111,0.0,300351
2010,1,0.0,300352
2010,-121,0.0,300361
2010,111,0.0,300362
2010,20,0.0,300371
2010,40,0.0,300372
2010,66,0.0,300381
2010,20,0.0,300382
2010,61,0.0,300391
2010,215,0.0,300392
2010,96,0.0,300401
2010,93,0.0,300402
2010,17,0.0,300411
2010,82,0.0,300412
2010,23,0.0,300421
2010,29,0.0,300422
2010,17,0.0,300431
2010,9,0.0,300432
2010,93,0.0,300441
2010,29,0.0,300442
2010,137,0.0,300451
2010,60,0.0,300452
2010,121,0.0,300461
2010,76,0.0,300462
2010,77,0.0,300471
2010,184,0.0,300472
2010,58,0.0,300481
2010,47,0.0,300482
2010,121,0.0,300491
2010,163,0.0,300492
2010,36,0.0,300501
2010,79,0.0,300502
2010,77,0.0,300511
2010,175,0.0,300512
2010,142,0.0,300521
2010,43,0.0,300522
2010,61,0.0,300531
2010,177,0.0,300532
2010,87,0.0,300541
2010,7,0.0,300542
2010,169,0.0,300571
2010,77,0.0,300572
2010,58,0.0,300581
2010,62,0.0,300582
2010,223,0.0,300591
2010,2,0.0,300592
2010,172,0.0,300621
2010,163,0.0,300622
2010,18,0.0,300631
2010,68,0.0,300632
2010,52,0.0,300641
2010,32,0.0,300642
2010,69,0.0,300651
2010,59,0.0,300652
2010,-123,0.0,300661
2010,-141,0.0,300662
2010,-125,0.0,300671
2010,-143,0.0,300672
2010,188,0.0,300681
2010,18,0.0,300682
2010,79,0.0,300691
2010,192,0.0,300692
2010,151,0.0,300701
2010,175,0.0,300702
2010,197,0.0,300711
2010,137,0.0,300712
2010,159,0.0,300721
2010,185,0.0,300722
2010,133,0.0,300731
2010,100,0.0,300732
2010,192,0.0,300741
2010,34,0.0,300742
2010,171,0.0,300751
2010,34,0.0,300752
2010,11,0.0,300761
2010,76,0.0,300762
2010,11,0.0,300771
2010,194,0.0,300772
2010,57,0.0,300781
2010,174,0.0,300782
2010,57,0.0,300801
2010,175,0.0,300802
2010,79,0.0,300811
2010,97,0.0,300812
2010,18,0.0,300821
2010,54,0.0,300822
2010,45,0.0,300831
2010,41,0.0,300832
2010,199,0.0,300841
2010,177,0.0,300842
2010,176,0.0,300851
2010,193,0.0,300852
2010,139,0.0,300861
2010,100,0.0,300862
2010,52,0.0,300871
2010,62,0.0,300872
2010,171,0.0,300881
2010,174,0.0,300882
2010,169,0.0,300891
2010,135,0.0,300892
2010,195,0.0,300901
2010,208,0.0,300902
2010,192,0.0,300911
2010,276,0.0,300912
2010,168,0.0,300931
2010,239,0.0,300932
2010,210,0.0,300941
2010,4,0.0,300942
2010,214,0.0,300961
2010,95,0.0,300962
2010,101,0.0,300971
2010,221,0.0,300972
2010,64,0.0,300981
2010,213,0.0,300982
2010,83,0.0,300991
2010,214,0.0,300992
2010,76,0.0,301001
2010,185,0.0,301002
2010,87,0.0,301011
2010,209,0.0,301012
2010,63,0.0,301021
2010,134,0.0,301022
2010,3,0.0,301031
2010,88,0.0,301032
2010,89,0.0,301041
2010,31,0.0,301042
2010,213,0.0,301051
2010,89,0.0,301052
2010,31,0.0,301061
2010,38,0.0,301062
2010,69,0.0,301071
2010,108,0.0,301072
2010,199,0.0,301081
2010,14,0.0,301082
2010,159,0.0,301101
2010,282,0.0,301102
2010,180,0.0,301111
2010,200,0.0,301112
2010,73,0.0,301141
2010,49,0.0,301142
2010,57,0.0,301151
2010,187,0.0,301152
2010,106,0.0,301161
2010,114,0.0,301162
2010,200,0.0,301171
2010,230,0.0,301172
2010,165,0.0,301181
2010,98,0.0,301182
2010,199,0.0,301191
2010,179,0.0,301192
2010,151,0.0,301201
2010,218,0.0,301202
2010,95,0.0,301211
2010,220,0.0,301212
2010,68,0.0,301221
2010,152,0.0,301222
2010,166,0.0,301231
2010,138,0.0,301232
2010,83,0.0,301241
2010,231,0.0,301242
2010,151,0.0,301251
2010,15,0.0,301252
2010,165,0.0,301261
2010,78,0.0,301262
2010,156,0.0,301271
2010,73,0.0,301272
2010,230,0.0,301281
2010,210,0.0,301282
2010,206,0.0,301301
2010,166,0.0,301302
2010,59,0.0,301311
2010,154,0.0,301312
2010,189,0.0,301321
2010,118,0.0,301322
2010,165,0.0,301331
2010,189,0.0,301332
2010,23,0.0,301341
2010,183,0.0,301342
2010,106,0.0,301351
2010,14,0.0,301352
2010,23,0.0,301361
2010,135,0.0,301362
2010,197,0.0,301371
2010,203,0.0,301372
2010,278,0.0,301381
2010,190,0.0,301382
2010,98,0.0,301391
2010,132,0.0,301392
2010,163,0.0,301411
2010,261,0.0,301412
2010,193,0.0,301421
2010,280,0.0,301422
2010,189,0.0,301431
2010,207,0.0,301432
2010,84,0.0,301441
2010,110,0.0,301442
2010,83,0.0,301451
2010,127,0.0,301452
2010,36,0.0,301461
2010,105,0.0,301462
2010,182,0.0,301471
2010,89,0.0,301472
2010,212,0.0,301481
2010,155,0.0,301482
2010,120,0.0,301491
2010,278,0.0,301492
2010,229,0.0,301501
2010,104,0.0,301502
2010,114,0.0,301511
2010,29,0.0,301512
2010,-127,0.0,301521
2010,-145,0.0,301522
2010,-129,0.0,301531
2010,-147,0.0,301532
2010,195,0.0,301551
2010,64,0.0,301552
2010,212,0.0,301561
2010,87,0.0,301562
2010,56,0.0,301571
